,LINE_NO,UTMX,UTMY,RECORD,ELEVATION,RHO_I_1,RHO_I_2,RHO_I_3,RHO_I_4,RHO_I_5,RHO_I_6,RHO_I_7,RHO_I_8,RHO_I_9,RHO_I_10,RHO_I_11,RHO_I_12,RHO_I_13,RHO_I_14,RHO_I_15,RHO_I_16,RHO_I_17,RHO_I_18,RHO_I_19,RHO_I_20,RHO_I_21,RHO_I_22,RHO_I_23,RHO_I_24,RHO_I_25,RHO_I_26,RHO_I_27,RHO_I_28,RHO_I_29,RHO_I_30,THK_1,THK_2,THK_3,THK_4,THK_5,THK_6,THK_7,THK_8,THK_9,THK_10,THK_11,THK_12,THK_13,THK_14,THK_15,THK_16,THK_17,THK_18,THK_19,THK_20,THK_21,THK_22,THK_23,THK_24,THK_25,THK_26,THK_27,THK_28,THK_29,DOI_STANDARD,PCT_DIFF
423,21415.0,466024.2,1377803.4,29423.0,-53.2,0.0722109549948317,0.07780806403536811,0.014021570111064216,0.004070953798229324,0.009050388563830595,0.2288902475959284,0.2953561610005459,0.29880246160580637,0.2996053038041389,0.30032832259434195,0.30101856275296685,0.30166182047901124,0.3022427797151222,0.30274604151254053,0.30315740091393717,0.30346581550264046,0.3036646777663652,0.30375406012895273,0.30374215471583105,0.3036462600114844,0.30349216620124386,0.3033118718315495,0.3031391759382062,0.30300374106360345,0.3029250746578794,0.302908311733524,0.30294379376767816,0.3030114398508113,0.3030881938058282,0.3030881938058282,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,13.118,3.223788686902323
424,21415.0,466059.8,1377837.4,29424.0,-53.1,0.14808805653411802,0.09978077160213278,0.05843689736696239,0.016701042160523656,0.004296463283084217,0.012757927483768403,0.021524716284952266,0.02535322407690371,0.026000528188629985,0.026047190350722334,0.026050624756320778,0.026052960702835637,0.026055250313146008,0.026057450281488263,0.026059512898151442,0.02606138832646976,0.026063022889044635,0.026064364216815128,0.026065364391595174,0.026065986483293238,0.02606621093006641,0.026066043074048972,0.026065519854115624,0.02606471391810739,0.02606373296587324,0.026062712655064685,0.02606179973113376,0.02606112757562827,0.026060787561086003,0.026060787561086003,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.8198009805481754
425,21415.0,466095.5,1377871.0,29425.0,-53.1,0.10517220176135793,0.09057483619274566,0.03992569471787774,0.009202073883049994,0.0023134764055871885,0.01283344886828329,0.01674799067819932,0.017022738148644308,0.017030363548639856,0.01703216959374509,0.017033902223134428,0.01703556494256402,0.017037122105493307,0.017038534598961295,0.0170397616062491,0.01704076435762848,0.017041508381856686,0.017041969082832075,0.017042136766897305,0.017042022604273607,0.017041662706707372,0.017041119879925886,0.01704048017015004,0.01703984298099971,0.017039304969319793,0.01703894024827613,0.017038781898202668,0.01703881354615601,0.017038975690214543,0.017038975690214543,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.4135431220559505
426,21415.0,466131.2,1377904.7,29426.0,-52.8,0.1065071142254051,0.0879400382516779,0.04381521112594368,0.010913748305902768,0.0040874869770852005,0.011250316919166127,0.014276046024863162,0.014553507766459155,0.01456129659728604,0.014561663691263506,0.014561969664517272,0.014562262049580625,0.014562534336465188,0.014562779514562203,0.014562990280881835,0.01456315979824178,0.014563282092400119,0.014563353014240313,0.014563371143487838,0.014563338769503009,0.014563262559419931,0.014563153792287844,0.014563027706393046,0.014562901771025457,0.01456279294138078,0.014562714317136226,0.0145626719943108,0.014562663594397401,0.014562679261250702,0.014562679261250702,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.73801061272445
427,21415.0,466166.7,1377939.0,29427.0,-53.3,0.12078131694124286,0.07948400788093693,0.04993490076578086,0.014448509059860342,0.0068138399424803415,0.048198759371533735,0.09172956525065669,0.11078294473585248,0.11548359948634017,0.11615796845816743,0.11622133457899728,0.11623636026019098,0.11624938170716319,0.11626173322301249,0.11627314935396965,0.11628337977742756,0.11629218514270694,0.11629936649031493,0.11630478655118073,0.1163083946090747,0.11631024819784692,0.11631051691426748,0.11630947685963583,0.11630747809477118,0.1163049011734936,0.1163021044312188,0.11629938278969837,0.11629694830877071,0.11629494293213027,0.11629494293213027,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,3.252637914883084
428,21415.0,466200.9,1377972.7,29428.0,-53.0,0.09176459567106242,0.07220127142175611,0.030018790326047998,0.009256954140991296,0.008513224069207749,0.11982315624405328,0.27393809337086084,0.35544495304000195,0.3834040566220609,0.39006442684848375,0.39117582528736056,0.39135985839861803,0.39145144412171196,0.39153522351578063,0.3916133858224265,0.3916843776391906,0.3917468758377998,0.3917998554726581,0.3918427109050861,0.3918753593922105,0.39189830531783165,0.3919126062032766,0.3919197585030103,0.3919214839639192,0.39191946428824126,0.3919150986605764,0.3919093442298959,0.39190269907982284,0.3918953488080628,0.3918953488080628,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.9609497957671858
429,21415.0,466235.4,1378007.2,29429.0,-53.2,0.1260099208598485,0.07840709234587064,0.04312592761753629,0.012935813497172377,0.008370724343741283,0.06853584092553558,0.11599458597457639,0.12609180537142892,0.1269941097522468,0.12703842458070258,0.12704821916891243,0.12705740073014082,0.12706619608059555,0.12707442141600514,0.1270818859897994,0.12708840429865015,0.12709379912233848,0.12709792140810022,0.12710066730460495,0.12710199806577224,0.1271019574039501,0.1271006841821502,0.1270984171379755,0.12709548555517547,0.12709228470044215,0.12708923436828742,0.1270867189580768,0.1270850247790318,0.12708429020675557,0.12708429020675557,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.7112334591185743
430,21415.0,466270.6,1378042.9,29430.0,-52.9,0.08788644115254395,0.07498941156611866,0.026388952899612073,0.008459699899827483,0.008617999980604602,0.14247453757317563,0.34646483919395094,0.45636249913971755,0.4903000018120537,0.49748230742550414,0.498608100275888,0.49882515244577,0.49895370903509045,0.49906937279076946,0.4991734940380895,0.49926457445255645,0.4993417838330501,0.4994051332717365,0.49945550080486906,0.49949451484474755,0.4995242299996926,0.499546627242706,0.4995631079246143,0.4995741789727328,0.4995795409875673,0.4995786302351549,0.4995713760654398,0.4995587331317532,0.4995426998498953,0.4995426998498953,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,13.118,2.7919518300334785
431,21415.0,466306.5,1378078.8,29431.0,-53.1,0.10277049399226591,0.0809053407959152,0.03804973286893843,0.010053497000411906,0.0042224026980156905,0.1793531998954336,0.5609608890036458,0.7081238197951393,0.7287477921032937,0.7303210366609132,0.730532165805033,0.7306974941089636,0.7308626039188696,0.7310261208172059,0.7311855635555738,0.7313382024380447,0.7314809520356008,0.7316105495544082,0.7317236633178688,0.7318171395022465,0.7318882782707136,0.7319351758953475,0.7319571235718876,0.7319549896798054,0.7319314898848821,0.731891316756527,0.7318409347492799,0.7317879695703129,0.7317402034128694,0.7317402034128694,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.2094195657392666
432,21415.0,466341.5,1378113.0,29432.0,-53.0,0.12531686744243023,0.08325162016695148,0.05410305790598274,0.014603704994080001,0.006906056689167944,0.033305080462270424,0.052999630770091594,0.05827838390097689,0.058926647095252194,0.05896918651447408,0.05897577406303357,0.05898144018080198,0.058986830609315394,0.058991832639194816,0.05899633805035135,0.05900025044330139,0.05900348510588267,0.059005982778677475,0.05900771462194048,0.05900868943267978,0.05900895394251056,0.05900859039815374,0.059007710496701817,0.05900644876996962,0.05900495785349438,0.059003406113054456,0.05900197021932017,0.05900081872732607,0.059000084096266676,0.059000084096266676,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,3.1233399913063646
433,21415.0,466376.6,1378146.5,29433.0,-53.2,0.1035040261203124,0.08643963972985148,0.038096946375397525,0.010171875217390573,0.0035578329036125484,0.009000087901343937,0.0116639836917179,0.011979787692308749,0.011991922282578716,0.011992307609421866,0.011992553502594283,0.01199279001988974,0.01199301234116429,0.011993214976928596,0.011993392138586124,0.011993538278987633,0.011993648307646494,0.011993718370322568,0.011993746511515743,0.011993733494747244,0.011993683434929151,0.011993604159840196,0.011993506981552179,0.011993405629387442,0.011993314335684518,0.011993245227408909,0.011993205533800268,0.011993195752115262,0.011993209615485263,0.011993209615485263,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.336780073297211
434,21415.0,466412.0,1378179.8,29434.0,-53.0,0.12127321501085674,0.07857479272828466,0.04833129386568951,0.01296273336198749,0.00541271486255976,0.015545613376274386,0.020740382391772505,0.021738523205104516,0.021836876769123423,0.0218420051400157,0.021842704561521268,0.0218433136827154,0.021843889332279813,0.021844417507342912,0.021844883690330715,0.021845273786969602,0.02184557464542495,0.02184577579022171,0.02184587098502173,0.02184586015579652,0.021845750883810442,0.02184555942055783,0.02184531044739263,0.02184503518723515,0.021844767779706186,0.021844540277875794,0.021844376870841894,0.021844289371621344,0.02184427516371315,0.02184427516371315,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.345305526047967
435,21415.0,466447.8,1378213.3,29435.0,-53.0,0.11034678308520492,0.07771138199414002,0.04475989469701873,0.011147138019415264,0.005832629822401741,0.015990822395932653,0.019313523468056076,0.019546012402370215,0.01955096209663405,0.019551378832916258,0.019551760812184328,0.01955211796054212,0.019552440819828154,0.01955271955080849,0.01955294433955193,0.01955310638388376,0.019553198780222387,0.019553217907380533,0.019553164734330844,0.019553046155147198,0.019552875607795,0.019552672948446,0.01955246275092217,0.01955227101517042,0.019552120531997633,0.01955202584425496,0.019551989247483182,0.019552000060335226,0.01955203787537818,0.01955203787537818,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.5945870706396272
436,21415.0,466483.0,1378246.3,29436.0,-53.1,1.8186517740696841,1.29452528655755,0.7104198290144533,0.4038856795122163,0.3604619435582119,0.4301241333254462,0.49940404393611515,0.5362945813190397,0.5527757092807594,0.5644438071338311,0.5791130685255599,0.5976534235768428,0.6166873290553637,0.6315142785997567,0.6391180453204653,0.6398754496638015,0.636744597151576,0.632953357041518,0.6302873274865202,0.62897211741366,0.6285028111318129,0.6283831267240249,0.6283620172440237,0.628359553730641,0.6283593588442292,0.6283593211424953,0.6283592752624941,0.628359210494169,0.6283591219033644,0.6283591219033644,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,1.7130778477995041
437,21415.0,466518.3,1378280.3,29437.0,-53.2,0.1200453420705339,0.07880646991754434,0.05387078943967554,0.012082743389648383,0.005791361846595088,0.013164928536006594,0.014442152126436578,0.014483012503810237,0.014483606881684395,0.014483885989612486,0.014484148879120159,0.014484388962702635,0.01448459931582572,0.014484772928607672,0.01448490337479012,0.014484985722572608,0.014485017210611344,0.014484998414364876,0.014484934053135227,0.014484833569898744,0.014484710914764805,0.014484583382372549,0.014484469233108312,0.014484384339482438,0.014484338697576172,0.014484333853241415,0.014484362497011323,0.014484410873954436,0.014484463091314511,0.014484463091314511,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,3.6372223563204624
438,21415.0,466553.4,1378314.6,29438.0,-53.1,0.13295009131561283,0.101404805204915,0.04952418634632184,0.020646572807879085,0.006102915305499226,0.00859160543601345,0.011118369378533345,0.011745962511255146,0.011796961410769866,0.011798427508336663,0.011798492377970793,0.011798545487467931,0.011798595811879973,0.011798642085553371,0.011798682996542471,0.011798717197103736,0.011798743397374365,0.011798760499386794,0.011798767735309662,0.011798764879633016,0.011798752401770569,0.011798731631212341,0.011798704791821825,0.011798674896990642,0.011798645429753826,0.011798619827402709,0.011798600781604326,0.011798589601945924,0.011798585855322022,0.011798585855322022,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,1.1606485745804778
439,21415.0,466587.8,1378349.2,29439.0,-53.1,1.716079826442262,1.2216882946416336,0.6792953140483209,0.40156257294743,0.3685828659023626,0.4348494187036099,0.4955141219529223,0.5269668128194576,0.5429180133728025,0.55605996432316,0.5707877056154731,0.5860602126579619,0.5988295374636133,0.6066476806208246,0.6091273202940901,0.6078585620405754,0.6051523466443465,0.6027406434478876,0.6012742000677704,0.6006193923800232,0.600403964123975,0.6003529653763899,0.6003446164684281,0.6003437080860151,0.6003436239302264,0.6003435836452985,0.6003435311227557,0.6003434611433341,0.6003433694646739,0.6003433694646739,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,1.602975404793687
440,21415.0,466621.7,1378383.4,29440.0,-53.2,1.760313108830858,1.2413725147284664,0.6765110054425914,0.3937618257100231,0.36842717935129965,0.4409041420203628,0.4993051053091639,0.5249057118091864,0.536939992360769,0.5498108810454513,0.5674472257902291,0.5874151634792333,0.6049309969889465,0.6161028068335656,0.6199944434166591,0.618617864763947,0.6151483956345438,0.6120070297652882,0.6101061110711431,0.609268749726673,0.6089981628424279,0.6089353169416889,0.6089251950103163,0.6089240960673062,0.6089239881617674,0.6089239369224888,0.6089238744332478,0.608923794801865,0.6089236939722195,0.6089236939722195,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,1.4764451549546154
441,21415.0,466656.4,1378418.1,29441.0,-53.1,0.1559413884653064,0.10007423536171704,0.06079162300914214,0.025457999356614382,0.007659930739204233,0.013337246367692047,0.016960853760486536,0.017543611889152818,0.017572418339063273,0.017572859583754045,0.017572876632220256,0.017572888519910502,0.01757289465588695,0.017572893880819205,0.017572885180780158,0.017572867769170882,0.017572841166325407,0.017572805473581102,0.01757276152698417,0.01757271109686766,0.017572656994958913,0.017572603032771823,0.017572553762464825,0.017572513893313147,0.0175724874810432,0.01757247692713617,0.01757248209895226,0.017572500005085687,0.017572525334334444,0.017572525334334444,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.390369938088705
442,21415.0,466691.9,1378453.0,29442.0,-53.4,0.1593781956192179,0.09539205417971713,0.06558648212398367,0.02417625516683369,0.007618452363553796,0.016384213551720813,0.021156519882605456,0.02183483302115555,0.021865558730003187,0.021866005753117854,0.021866028575625633,0.02186604323851576,0.02186604832969296,0.021866041985634892,0.021866022519692403,0.021865988595981403,0.021865939364070035,0.02186587488006587,0.0218657963769481,0.02186570660578467,0.021865610054204645,0.021865512945631722,0.021865422905294547,0.02186534810856534,0.02186529601366935,0.021865271696118658,0.02186527620517517,0.02186530562164071,0.021865351424468358,0.021865351424468358,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,3.1413932090689447
443,21415.0,466727.2,1378487.4,29443.0,-53.3,0.16209963700986502,0.09526971387388315,0.05709709862341814,0.021305402868981565,0.005403751942033323,0.009813646502226056,0.012940913586893296,0.013482671884911819,0.01350883294120765,0.013509284232798924,0.0135094209177169,0.013509546853306135,0.013509664537713266,0.013509761129681195,0.013509839320706438,0.013509894844507438,0.013509924643158441,0.0135099268867082,0.013509898402915617,0.013509846968088317,0.013509774229327571,0.013509687646583854,0.013509599414789353,0.013509520174638641,0.013509463496411396,0.013509433342473502,0.01350943557392568,0.013509463823335163,0.013509511854323161,0.013509511854323161,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.423926484287649
444,21415.0,466762.2,1378521.6,29444.0,-53.2,0.09465149814888667,0.07412601699984804,0.03167228391579052,0.006567032803693953,0.001971747592888247,0.011394970378473767,0.013864648719826206,0.013957891213668501,0.013961489717212859,0.013963825460584708,0.01396601469605402,0.013968046357056093,0.013969868612192526,0.013971427216577108,0.013972671210234046,0.013973559256949614,0.013974064612731452,0.013974183604068479,0.013973941945617484,0.013973399679805997,0.013972650639428172,0.013971815588113862,0.013971026107886376,0.01397040142370794,0.013970022765168644,0.013969913426484999,0.013970033158186734,0.01397029378039504,0.013970590195167294,0.013970590195167294,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,3.257582215529335
445,21415.0,466797.4,1378556.3,29445.0,-53.2,0.13488886635506023,0.0809914857720943,0.05704438814633368,0.015237798540761533,0.006821759490018917,0.02212118680444223,0.02902563391999664,0.02982453882233958,0.029863007178010145,0.029865743595449915,0.029867649861949706,0.02986948231978841,0.029871224848953482,0.029872805232249156,0.02987421667135256,0.029875414261049504,0.029876349009039446,0.02987702488701935,0.029877366948307046,0.029877423599200155,0.02987724344305477,0.029876856386639134,0.02987632031604309,0.02987572241011164,0.029875165390563854,0.02987469635177354,0.02987436154514169,0.02987421871623192,0.029874144874747467,0.029874144874747467,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.933907843848239
446,21415.0,466832.7,1378591.9,29446.0,-53.2,0.13856249766292245,0.09883026831417496,0.04774152004006258,0.017721206614982415,0.004340570909688465,0.006120278896015773,0.008409163973313568,0.009017814616474872,0.009066207896433347,0.00906757295487312,0.009067731892998646,0.009067877246567458,0.009068012473672185,0.009068133928599545,0.009068237913262379,0.009068320890436207,0.009068379736314768,0.009068412249357203,0.009068417565269533,0.009068396727871228,0.009068353043526566,0.009068292305929199,0.009068222572949841,0.009068153420056228,0.009068094614416329,0.009068054316762494,0.00906803708904134,0.009068042476689886,0.009068064804676895,0.009068064804676895,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,1.0790006191479893
447,21415.0,466866.9,1378627.2,29447.0,-53.0,0.09466539781155478,0.08767942585860562,0.03194475836300984,0.008422770978198876,0.00304251017383401,0.00660584212196289,0.008515903955974537,0.008767675509773821,0.008778446269544436,0.008778774044352846,0.008778960294598636,0.008779141359157952,0.00877931418758005,0.008779474959026538,0.0087796195691209,0.008779743970167444,0.008779844276767108,0.008779917284607653,0.008779960897571016,0.008779974703672672,0.00877996044819782,0.008779922375525946,0.008779867229598037,0.008779803736560423,0.008779741513743609,0.00877968946872573,0.008779653925400142,0.008779637176106992,0.008779637046386981,0.008779637046386981,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,3.0755545370095296
448,21415.0,466900.7,1378662.5,29448.0,-53.4,0.15687049837760178,0.09917271348129961,0.0533241458736242,0.02040173861657482,0.005355391962046244,0.005687338757239455,0.006526231440117582,0.00773678591567839,0.008793311847269544,0.009353219488583768,0.009535395483878988,0.009572067366649013,0.009576625614043044,0.009577095553577707,0.009577294152773107,0.009577487425917864,0.00957767896107346,0.009577865619353887,0.009578044016271263,0.00957821044027752,0.009578360879793978,0.009578491153181132,0.00957859715909204,0.009578675198844516,0.009578722353041582,0.009578736973086598,0.009578719283938159,0.009578671880409924,0.009578600144813603,0.009578600144813603,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,1.3188057239922648
449,21415.0,466934.9,1378698.2,29449.0,-53.1,0.08111336520576998,0.0738260767154212,0.024815765948347446,0.006744608129428453,0.006519299652273243,0.04517290974304953,0.05574849546420475,0.056691428262076606,0.05686258749014714,0.05690183103992174,0.05691926660107569,0.05693370068637799,0.056946724883169084,0.056958081839499686,0.056967432023602556,0.05697449288517821,0.056979068242063634,0.05698110253953286,0.05698071928913778,0.056978254491781136,0.05697425615437965,0.05696944670903613,0.05696463252710075,0.056960568713521884,0.056957808879745796,0.056956583451095034,0.0569567577944644,0.05695790665253909,0.05695947650174099,0.05695947650174099,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,3.4910231794203295
450,21415.0,466969.9,1378734.2,29450.0,-53.2,0.13794954742042842,0.09320228297389549,0.04379791127180381,0.015656299895622974,0.003944861974403706,0.006404962366693845,0.008987085074068488,0.00979420893533131,0.00986815767963755,0.00987069475204726,0.009871201691771492,0.009871679322173602,0.009872124156540433,0.009872523855859657,0.009872865735791825,0.009873137400392501,0.009873327555070109,0.009873427663802671,0.009873433488884703,0.009873347178631238,0.009873178824400204,0.009872947689912393,0.009872681950674178,0.009872416513217304,0.009872188461589555,0.009872030293448093,0.009871961799448837,0.009871983589986692,0.00987207505674937,0.00987207505674937,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,0.6589684698414509
451,21415.0,467004.3,1378768.8,29451.0,-53.2,0.09787144602897352,0.07655076654322786,0.03623951406527841,0.01002982807733675,0.007985753027586891,0.05314964792901585,0.08203101276678182,0.0875851646499304,0.08816605557463873,0.0882083490135732,0.08822085150623901,0.08823244181660282,0.08824351649154644,0.08825384064211678,0.08826316812704155,0.0882712619753245,0.08827789954888182,0.08828290388497317,0.08828616646242735,0.08828767820075914,0.08828755013455762,0.08828602551139807,0.08828347062291542,0.08828034009783774,0.08827711703907153,0.08827423881407481,0.08827202228488908,0.08827061927534087,0.08827001588615417,0.08827001588615417,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,3.351178207022993
452,21415.0,467039.4,1378803.4,29452.0,-53.2,0.1391679892909235,0.0952716176509045,0.04311744559677359,0.015208015271582566,0.0034782349496411975,0.004724584849871814,0.006595973474286381,0.007175936906653795,0.007230425801151075,0.007232141629356493,0.007232406758869953,0.007232668777847465,0.007232911601507659,0.007233128279088538,0.007233312306584304,0.007233457565655907,0.007233558815535642,0.007233612361605721,0.007233616828050918,0.007233573918245453,0.007233488954869688,0.007233371203072567,0.0072332336108505806,0.007233091894991114,0.007232962834546317,0.007232861789526064,0.0072327994631809275,0.007232778895222324,0.007232793696385186,0.007232793696385186,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,0.6253047957875754
453,21415.0,467074.8,1378838.7,29453.0,-53.3,0.12814769737504866,0.08314678831390289,0.0459481726658111,0.01330023051408679,0.004535971499696891,0.045031059210989946,0.1299672660337404,0.19290500402086802,0.2152450958494938,0.21996052648153983,0.22060161176422216,0.22066330057401792,0.22067612909553191,0.22068702570228702,0.22069796281302334,0.22070882515616705,0.22071945484775982,0.22072967160813092,0.2207392744252637,0.22074804470242493,0.22075575656473403,0.22076218605462336,0.2207671300284626,0.2207704277411628,0.22077198468815606,0.22077180067628363,0.22076999835186095,0.22076684105304145,0.22076273908924643,0.22076273908924643,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,18.304000000000002,2.5868106615274638
